window_index,split,n_samples,t_window,M_r0_c0,M_r0_c1,M_r0_c2,M_r1_c0,M_r1_c1,M_r1_c2,M_r2_c0,M_r2_c1,M_r2_c2,score_mean_-1,score_mean_0,score_mean_1
93,test,144,1461801600.0,0.9923962806866337,0.007594495045331745,9.224268034522281e-06,0.005585363381816111,0.6811043270677571,0.31331030955042677,0.00018598583299177663,0.5503924919799192,0.4494215221870889,0.3327225433004805,0.41303043803100276,0.25424701866851673
94,test,144,1461888000.0,0.9927822213962678,0.00720963163772845,8.14696600370669e-06,0.005319550147681773,0.683075903120042,0.3116045467322763,0.0001708389779650929,0.5509399349667503,0.44888922605528453,0.33275753684063825,0.4137418232415069,0.2535006399178548
95,test,144,1461974400.0,0.9931486682235611,0.006844136436709233,7.1953397297175885e-06,0.0050662471889753044,0.6850342490724127,0.3098995037386119,0.0001569253185977433,0.5514865941875741,0.4483564804938281,0.33279061357704476,0.414454993232232,0.2527543931907233
96,test,144,1462060800.0,0.9934965970699424,0.006497048178881946,6.35475117564941e-06,0.00482487555004041,0.6869796570830863,0.30819546736687337,0.00014414449839464285,0.5520325218115943,0.447823333690011,0.3328218723727925,0.4151697423578542,0.2520083852693533
97,test,144,1462147200.0,0.9938269357658139,0.006167451970647583,5.612263538411083e-06,0.004594882321441395,0.6889124064141106,0.3064927112644481,0.00013240432183799321,0.552577765716108,0.44728982996205396,0.33285140746969777,0.4158858747002887,0.25126271783001347
98,test,144,1462233600.0,0.9941405663699137,0.005854477185952276,4.956444134168326e-06,0.00437573952908603,0.6908327639436324,0.30479149652728166,0.00012162009157647275,0.5531223698310854,0.4467560100773382,0.3328793086635254,0.4166032036535567,0.250517487682918
99,test,144,1462320000.0,0.9944383273644569,0.0055572954455181236,4.377190024967339e-06,0.004166943065455209,0.6927409846622807,0.30309207227226403,0.0001117139993223868,0.5536663744561654,0.4462219115445123,0.3329056614764115,0.4173215515213214,0.2497727870022671
100,test,144,1462406400.0,0.994721015750325,0.00527511867589624,3.865573778704157e-06,0.003968011661829814,0.6946373121538282,0.301394676184342,0.00010261456612350493,0.5542098165522648,0.44568756888161176,0.3329305473260928,0.41804074912732975,0.24902870354657747
101,test,144,1462492800.0,0.9949893890464189,0.005007197246530064,3.413707051086295e-06,0.003778485900384005,0.6965219790603281,0.2996995350392879,9.425612802305358e-05,0.5547527300098232,0.4451530138621538,0.33295404369160864,0.41876063543889375,0.2482853208694976
102,test,144,1462579200.0,0.9952441671971667,0.00475281818289185,3.0146199414287047e-06,0.0035979272650004893,0.6983952075319532,0.2980068652030464,8.657836344076747e-05,0.5552951458955518,0.4446182757410075,0.3329762242752026,0.41948105720346557,0.24754271852133178
103,test,144,1462665600.0,0.9954860343920348,0.004511303453657524,2.662154307701297e-06,0.0034259172296554475,0.7002572096617868,0.29631687310855775,7.952585890212968e-05,0.5558370926793982,0.4440833814616996,0.33299715916019745,0.4202018685982809,0.24680097224152173
104,test,144,1462752000.0,0.9957156408007559,0.00428200832981065,2.3508694334768416e-06,0.003262056383218441,0.7021081879058406,0.29462975571094097,7.304771001386054e-05,0.556378596443312,0.4435483558466741,0.33301691496466274,0.42092293089298777,0.2460601541423495
105,test,144,1462838400.0,0.9959336042278637,0.004064319813513129,2.0759586232402593e-06,0.003105963589515154,0.7039483354885882,0.2929457009218967,6.709715483315701e-05,0.5569196810732624,0.44301322177190455,0.3330355549907373,0.42164411212512115,0.24532033288414143
106,test,144,1462924800.0,0.9961405116899898,0.0038576551345446746,1.8331754655173636e-06,0.0029572751815072256,0.7057778367943217,0.291264888024171,6.163123700779897e-05,0.5574603684358508,0.4424780003271415,0.33305313936950165,0.4223652867882391,0.24458157384225937
107,test,144,1463011200.0,0.9963369209192587,0.0036614603120935702,1.618768647788721e-06,0.00281564418845394,0.7075968677446504,0.28958748806689577,5.661049627555318e-05,0.5580006785407488,0.4419427109629757,0.33306972520132944,0.4230863355324976,0.2438439392661731
108,test,144,1463097600.0,0.9965233617959895,0.0034752087796752745,1.4294243352397718e-06,0.002680739594933701,0.7094055961624652,0.2879136642426011,5.1998684105767476e-05,0.5585406296900971,0.44140737162579713,0.3330853666916764,0.42380714487741256,0.24310748843091118
